"id";"shot_data_id";"expert_trajectory";"expert_note";"expert_p_system";"expert_suggestion";"expert_cause";"expert_err_msg";"expert_update_time"
12217;12244;"Straight 直飛球";"";"P2~3 上桿";"優秀的高爾夫球手往往非常擅長在球落地之前保持收尾，此擊球它看起來不錯但置球點到擊球落點的距離不佳。 如果你的後腳沒有轉動，你肯定有時間在你完成並將它帶到下一個擊球時注意到並糾正它。 我堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 18:03:59"
12218;12245;"Straight 直飛球";"";"P2~3 上桿";"優秀的高爾夫球手往往非常擅長在球落地之前保持收尾，此擊球它看起來不錯但置球點到擊球落點的距離不佳。 如果你的後腳沒有轉動，你肯定有時間在你完成並將它帶到下一個擊球時注意到並糾正它。 我堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 18:04:48"
12219;12246;"Straight 直飛球";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 多練習且重複此揮桿動作。";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 18:11:59"
12220;12247;"Straight 直飛球";"";"P2~3 上桿";"優秀的高爾夫球手往往非常擅長在球落地之前保持收尾，此擊球它看起來不錯但置球點到擊球落點的距離不佳。 如果你的後腳沒有轉動，你肯定有時間在你完成並將它帶到下一個擊球時注意到並糾正它。 我堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 18:14:10"
12221;12248;"Straight 直飛球";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 多練習且重複此揮桿動作。";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 18:14:23"
12222;12249;"Straight 直飛球";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 多練習且重複此揮桿動作。";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 18:14:57"
12223;12250;"Straight 直飛球";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 多練習且重複此揮桿動作。";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 18:15:37"
12224;12251;"Straight 直飛球";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 多練習且重複此揮桿動作。";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 18:17:13"
12225;12252;"Straight 直飛球";"";"P2~3 上桿";"優秀的高爾夫球手往往非常擅長在球落地之前保持收尾，此擊球它看起來不錯但置球點到擊球落點的距離不佳。 如果你的後腳沒有轉動，你肯定有時間在你完成並將它帶到下一個擊球時注意到並糾正它。 我堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 19:01:01"
12226;12253;"Straight 直飛球";"";"P2~3 上桿";"優秀的高爾夫球手往往非常擅長在球落地之前保持收尾，此擊球它看起來不錯但置球點到擊球落點的距離不佳。 如果你的後腳沒有轉動，你肯定有時間在你完成並將它帶到下一個擊球時注意到並糾正它。 我堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"P1至P10動作的位置和時間都配合得很好，且節奏流暢。";"";"2023-04-05 19:06:35"
12227;12254;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 13:46:49"
12228;12255;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 13:47:17"
12229;12256;"(Push)Hook 右曲球";"";"P2~3 上桿";"置球點到擊球落點的距離一般水準 上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿往內側，然後再由內側透過手腕的翻轉使球往左旋。有時為了修正由外往內的揮桿路徑會刻意打出這種球來調整感覺，但做過頭的話很難控球，因為球落地會滾動太多，不容易控制距離。";"";"2023-04-08 13:47:57"
12230;12257;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 13:48:57"
12231;12258;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 13:49:28"
12232;12259;"(Push)Hook 右曲球";"";"P2~3 上桿";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"上桿往內側，然後再由內側透過手腕的翻轉使球往左旋。有時為了修正由外往內的揮桿路徑會刻意打出這種球來調整感覺，但做過頭的話很難控球，因為球落地會滾動太多，不容易控制距離。";"";"2023-04-08 13:49:55"
12233;12260;"Draw 小左曲球";"";"P2~3 上桿 , P5~6 下桿 , P7 Impact 擊球";"擊球姿勢嚴重錯誤 擊球時左腕保持平直以及桿身向前傾斜";"擊球角度過小 下桿時，膝關節伸直，上臂用力導致手肘彎曲，身體重心移到腳跟";"";"2023-04-08 13:50:24"
12234;12261;"(Push)Hook 右曲球";"";"P2~3 上桿";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"上桿往內側，然後再由內側透過手腕的翻轉使球往左旋。有時為了修正由外往內的揮桿路徑會刻意打出這種球來調整感覺，但做過頭的話很難控球，因為球落地會滾動太多，不容易控制距離。";"";"2023-04-08 13:50:57"
12235;12262;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 13:51:38"
12236;12263;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 13:52:39"
12237;12264;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 13:53:33"
12238;12265;"(Push)Hook 右曲球";"";"P2~3 上桿";"置球點到擊球落點的距離一般水準 上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿往內側，然後再由內側透過手腕的翻轉使球往左旋。有時為了修正由外往內的揮桿路徑會刻意打出這種球來調整感覺，但做過頭的話很難控球，因為球落地會滾動太多，不容易控制距離。";"";"2023-04-08 13:54:38"
12239;12266;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 13:55:22"
12240;12267;"Draw 小左曲球";"";"P7 Impact 擊球";"置球點到擊球落點的距離一般水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-04-08 13:55:40"
12241;12268;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 13:58:01"
12242;12269;"Draw 小左曲球";"";"P7 Impact 擊球";"置球點到擊球落點的距離達到標準水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-04-08 13:58:55"
12243;12270;"Draw 小左曲球";"";"P5~6 下桿";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-04-08 13:59:13"
12244;12271;"Draw 小左曲球";"";"P7 Impact 擊球";"置球點到擊球落點的距離一般水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-04-08 13:59:41"
12245;12272;"Pull Hook 左曲球";"";"P7 Impact 擊球";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"通常是因為右手出力手腕往下壓太快導致揮桿路徑由外往內，且翻轉了手腕";"";"2023-04-08 13:59:41"
12246;12273;"Draw 小左曲球";"";"P5~6 下桿";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-04-08 14:00:24"
12247;12274;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-04-08 14:00:40"
12248;12275;"Pull Hook 左曲球";"";"P7 Impact 擊球";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"通常是因為右手出力手腕往下壓太快導致揮桿路徑由外往內，且翻轉了手腕";"";"2023-04-08 14:00:43"
12249;12276;"Draw 小左曲球";"";"P5~6 下桿";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-04-08 14:01:18"
12250;12277;"Push Slice 左拉右曲";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-04-08 14:01:33"
12251;12278;"Pull Hook 左曲球";"";"P7 Impact 擊球";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"通常是因為右手出力手腕往下壓太快導致揮桿路徑由外往內，且翻轉了手腕";"";"2023-04-08 14:01:38"
12252;12279;"Pull Hook 左曲球";"";"P7 Impact 擊球";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"通常是因為右手出力手腕往下壓太快導致揮桿路徑由外往內，且翻轉了手腕";"";"2023-04-08 14:02:10"
